location_name,iso3,year,domain,adverse_z,peer_reference,indicator_group,profile_2023,marked_adverse_z_gt_0_5
Senegal,SEN,2023,Nutrition,-0.0732710006361661,same-year SDI-quintile peers,Nutrition,Neither,False
Senegal,SEN,2023,Health resources,0.3382162870006743,same-year SDI-quintile peers,Health resources,Neither,False
Sierra Leone,SLE,2023,Household energy/HAP,0.8254206002117379,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Sierra Leone,SLE,2023,Ambient PM2.5,-0.5334749681847089,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Sierra Leone,SLE,2023,Climate/transmission,0.9395257346889898,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Sierra Leone,SLE,2023,WASH,0.6087927442526074,same-year SDI-quintile peers,WASH,Structural high,True
Sierra Leone,SLE,2023,Immunisation/UHC,-0.6911948653255101,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Sierra Leone,SLE,2023,HIV/TB,0.5213844042437049,same-year SDI-quintile peers,HIV/TB,Structural high,True
Sierra Leone,SLE,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Sierra Leone,SLE,2023,Health resources,0.7859780185392591,same-year SDI-quintile peers,Health resources,Structural high,True
Togo,TGO,2023,Household energy/HAP,0.3523072698419492,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Togo,TGO,2023,Ambient PM2.5,0.234459502132919,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Togo,TGO,2023,Climate/transmission,0.7517953240157084,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Togo,TGO,2023,WASH,0.6847151501614936,same-year SDI-quintile peers,WASH,Structural high,True
Togo,TGO,2023,Immunisation/UHC,-0.4625069946578375,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Togo,TGO,2023,HIV/TB,-0.5801653551579069,same-year SDI-quintile peers,HIV/TB,Structural high,False
Togo,TGO,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Togo,TGO,2023,Health resources,0.256945943035087,same-year SDI-quintile peers,Health resources,Structural high,False
American Samoa,ASM,2023,Household energy/HAP,1.3771501472461245,same-year SDI-quintile peers,Household energy/HAP,Excess-only,True
American Samoa,ASM,2023,Ambient PM2.5,-0.7145219539755462,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
American Samoa,ASM,2023,Climate/transmission,1.4308577970612042,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
American Samoa,ASM,2023,WASH,3.0961686500686465,same-year SDI-quintile peers,WASH,Excess-only,True
American Samoa,ASM,2023,Immunisation/UHC,,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
American Samoa,ASM,2023,HIV/TB,-0.6773393636074687,same-year SDI-quintile peers,HIV/TB,Excess-only,False
American Samoa,ASM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
American Samoa,ASM,2023,Health resources,,same-year SDI-quintile peers,Health resources,Excess-only,False
Bermuda,BMU,2023,Household energy/HAP,0.532849324304527,same-year SDI-quintile peers,Household energy/HAP,Excess-only,True
Bermuda,BMU,2023,Ambient PM2.5,-0.6955569066224381,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Bermuda,BMU,2023,Climate/transmission,0.6882642633496081,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Bermuda,BMU,2023,WASH,-0.5287339306612326,same-year SDI-quintile peers,WASH,Excess-only,False
Bermuda,BMU,2023,Immunisation/UHC,,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Bermuda,BMU,2023,HIV/TB,-0.7089466933216771,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Bermuda,BMU,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Bermuda,BMU,2023,Health resources,,same-year SDI-quintile peers,Health resources,Excess-only,False
Cook Islands,COK,2023,Household energy/HAP,-1.1446182837604373,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Cook Islands,COK,2023,Ambient PM2.5,-0.7356620999751959,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Cook Islands,COK,2023,Climate/transmission,0.9720341642868764,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Cook Islands,COK,2023,WASH,,same-year SDI-quintile peers,WASH,Excess-only,False
Cook Islands,COK,2023,Immunisation/UHC,0.1208041711255041,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Cook Islands,COK,2023,HIV/TB,,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Cook Islands,COK,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Cook Islands,COK,2023,Health resources,,same-year SDI-quintile peers,Health resources,Excess-only,False
Greenland,GRL,2023,Household energy/HAP,0.532849324304527,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Greenland,GRL,2023,Ambient PM2.5,-0.8796034110573662,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Greenland,GRL,2023,Climate/transmission,-1.341337968021227,same-year SDI-quintile peers,Climate/transmission,Neither,False
Greenland,GRL,2023,WASH,-0.5581932518885623,same-year SDI-quintile peers,WASH,Neither,False
Greenland,GRL,2023,Immunisation/UHC,,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Greenland,GRL,2023,HIV/TB,3.5145827397394407,same-year SDI-quintile peers,HIV/TB,Neither,True
Greenland,GRL,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Greenland,GRL,2023,Health resources,,same-year SDI-quintile peers,Health resources,Neither,False
Guam,GUM,2023,Household energy/HAP,-1.1495679203601736,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Guam,GUM,2023,Ambient PM2.5,-0.7670097904807095,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Guam,GUM,2023,Climate/transmission,1.5029454662333543,same-year SDI-quintile peers,Climate/transmission,Double-high,True
Guam,GUM,2023,WASH,0.4925978051669938,same-year SDI-quintile peers,WASH,Double-high,False
Guam,GUM,2023,Immunisation/UHC,,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Guam,GUM,2023,HIV/TB,0.8279597140317138,same-year SDI-quintile peers,HIV/TB,Double-high,True
Guam,GUM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Guam,GUM,2023,Health resources,,same-year SDI-quintile peers,Health resources,Double-high,False
Monaco,MCO,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Monaco,MCO,2023,Ambient PM2.5,-0.2816920001053923,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Monaco,MCO,2023,Climate/transmission,-0.3246619912249098,same-year SDI-quintile peers,Climate/transmission,Neither,False
Monaco,MCO,2023,WASH,-0.5343260169820003,same-year SDI-quintile peers,WASH,Neither,False
Monaco,MCO,2023,Immunisation/UHC,-0.0155337514475139,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Monaco,MCO,2023,HIV/TB,-0.7974472165214612,same-year SDI-quintile peers,HIV/TB,Neither,False
Monaco,MCO,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Monaco,MCO,2023,Health resources,-1.8044675792204965,same-year SDI-quintile peers,Health resources,Neither,False
Nauru,NRU,2023,Household energy/HAP,-1.3036074667526305,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Nauru,NRU,2023,Ambient PM2.5,-1.2631505103684988,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Nauru,NRU,2023,Climate/transmission,0.959194875728018,same-year SDI-quintile peers,Climate/transmission,Double-high,True
Nauru,NRU,2023,WASH,-0.3753666113792648,same-year SDI-quintile peers,WASH,Double-high,False
Nauru,NRU,2023,Immunisation/UHC,-0.6726446179230278,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Nauru,NRU,2023,HIV/TB,-0.270045489014616,same-year SDI-quintile peers,HIV/TB,Double-high,False
Nauru,NRU,2023,Nutrition,0.1305109290418554,same-year SDI-quintile peers,Nutrition,Double-high,False
Nauru,NRU,2023,Health resources,-3.504273369578167,same-year SDI-quintile peers,Health resources,Double-high,False
Niue,NIU,2023,Household energy/HAP,1.1378164532052293,same-year SDI-quintile peers,Household energy/HAP,Double-high,True
Niue,NIU,2023,Ambient PM2.5,-0.7589105598736017,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Niue,NIU,2023,Climate/transmission,1.1579727423192565,same-year SDI-quintile peers,Climate/transmission,Double-high,True
Niue,NIU,2023,WASH,,same-year SDI-quintile peers,WASH,Double-high,False
Niue,NIU,2023,Immunisation/UHC,-0.6747364162335361,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Niue,NIU,2023,HIV/TB,,same-year SDI-quintile peers,HIV/TB,Double-high,False
Niue,NIU,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Niue,NIU,2023,Health resources,,same-year SDI-quintile peers,Health resources,Double-high,False
Northern Mariana Islands,MNP,2023,Household energy/HAP,-0.0141228410743151,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Northern Mariana Islands,MNP,2023,Ambient PM2.5,-0.8156555581822323,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Northern Mariana Islands,MNP,2023,Climate/transmission,1.4868181994063052,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Northern Mariana Islands,MNP,2023,WASH,-0.5111879208279113,same-year SDI-quintile peers,WASH,Excess-only,False
Northern Mariana Islands,MNP,2023,Immunisation/UHC,,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Northern Mariana Islands,MNP,2023,HIV/TB,2.1317620647428166,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Northern Mariana Islands,MNP,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Northern Mariana Islands,MNP,2023,Health resources,,same-year SDI-quintile peers,Health resources,Excess-only,False
Palau,PLW,2023,Household energy/HAP,0.1781724336538573,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Palau,PLW,2023,Ambient PM2.5,-0.6767654016746083,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Palau,PLW,2023,Climate/transmission,1.5167927230516822,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Palau,PLW,2023,WASH,-0.3361155521212247,same-year SDI-quintile peers,WASH,Excess-only,False
Palau,PLW,2023,Immunisation/UHC,-0.0446905265854409,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Palau,PLW,2023,HIV/TB,2.526853686170424,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Palau,PLW,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Palau,PLW,2023,Health resources,0.8155097882923545,same-year SDI-quintile peers,Health resources,Excess-only,True
Puerto Rico,PRI,2023,Household energy/HAP,-1.0181663258787137,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Puerto Rico,PRI,2023,Ambient PM2.5,-0.4988637049229762,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Puerto Rico,PRI,2023,Climate/transmission,1.3147821734797,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Puerto Rico,PRI,2023,WASH,-0.5343260169820003,same-year SDI-quintile peers,WASH,Excess-only,False
Puerto Rico,PRI,2023,Immunisation/UHC,,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Puerto Rico,PRI,2023,HIV/TB,-0.7994226746285993,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Puerto Rico,PRI,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Puerto Rico,PRI,2023,Health resources,,same-year SDI-quintile peers,Health resources,Excess-only,False
Saint Kitts and Nevis,KNA,2023,Household energy/HAP,-0.720645088578169,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Saint Kitts and Nevis,KNA,2023,Ambient PM2.5,-0.4355782813297351,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Saint Kitts and Nevis,KNA,2023,Climate/transmission,1.362006480269909,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Saint Kitts and Nevis,KNA,2023,WASH,,same-year SDI-quintile peers,WASH,Excess-only,False
Saint Kitts and Nevis,KNA,2023,Immunisation/UHC,0.3484948237370525,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Saint Kitts and Nevis,KNA,2023,HIV/TB,0.5332358070633951,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Saint Kitts and Nevis,KNA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Saint Kitts and Nevis,KNA,2023,Health resources,0.4489985037122576,same-year SDI-quintile peers,Health resources,Excess-only,False
San Marino,SMR,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Neither,False
San Marino,SMR,2023,Ambient PM2.5,-0.198337074879587,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
San Marino,SMR,2023,Climate/transmission,-0.2766409062518942,same-year SDI-quintile peers,Climate/transmission,Neither,False
San Marino,SMR,2023,WASH,-0.5343257685003755,same-year SDI-quintile peers,WASH,Neither,False
San Marino,SMR,2023,Immunisation/UHC,0.2802362524255531,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
San Marino,SMR,2023,HIV/TB,-0.8314250959642353,same-year SDI-quintile peers,HIV/TB,Neither,False
San Marino,SMR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
San Marino,SMR,2023,Health resources,-0.5317115978038968,same-year SDI-quintile peers,Health resources,Neither,False
Tuvalu,TUV,2023,Household energy/HAP,-0.032072184789673,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Tuvalu,TUV,2023,Ambient PM2.5,-1.2334367045835952,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Tuvalu,TUV,2023,Climate/transmission,0.9732503666631884,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Tuvalu,TUV,2023,WASH,-0.8638253402573759,same-year SDI-quintile peers,WASH,Structural high,False
Tuvalu,TUV,2023,Immunisation/UHC,-0.6089331264342106,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Tuvalu,TUV,2023,HIV/TB,-0.3111172249816348,same-year SDI-quintile peers,HIV/TB,Structural high,False
Tuvalu,TUV,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Tuvalu,TUV,2023,Health resources,-2.456110799780089,same-year SDI-quintile peers,Health resources,Structural high,False
United States Virgin Islands,VIR,2023,Household energy/HAP,-1.060320752328512,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
United States Virgin Islands,VIR,2023,Ambient PM2.5,-0.5631244231572984,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
United States Virgin Islands,VIR,2023,Climate/transmission,1.3672116604528142,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
United States Virgin Islands,VIR,2023,WASH,-0.3445544955246492,same-year SDI-quintile peers,WASH,Excess-only,False
United States Virgin Islands,VIR,2023,Immunisation/UHC,,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
United States Virgin Islands,VIR,2023,HIV/TB,,same-year SDI-quintile peers,HIV/TB,Excess-only,False
United States Virgin Islands,VIR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
United States Virgin Islands,VIR,2023,Health resources,,same-year SDI-quintile peers,Health resources,Excess-only,False
South Sudan,SSD,2023,Household energy/HAP,0.9876219124140848,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
South Sudan,SSD,2023,Ambient PM2.5,-0.4549940620892863,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
South Sudan,SSD,2023,Climate/transmission,-0.0477274946551685,same-year SDI-quintile peers,Climate/transmission,Structural high,False
South Sudan,SSD,2023,WASH,1.7070652042281838,same-year SDI-quintile peers,WASH,Structural high,True
South Sudan,SSD,2023,Immunisation/UHC,0.9215667395265266,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
South Sudan,SSD,2023,HIV/TB,0.3642712050880559,same-year SDI-quintile peers,HIV/TB,Structural high,False
South Sudan,SSD,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
South Sudan,SSD,2023,Health resources,-0.034845950727197,same-year SDI-quintile peers,Health resources,Structural high,False
Sudan,SDN,2023,Household energy/HAP,0.3402568241761681,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Sudan,SDN,2023,Ambient PM2.5,1.263212369171994,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Sudan,SDN,2023,Climate/transmission,-0.047462111339324,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Sudan,SDN,2023,WASH,1.6035368714811964,same-year SDI-quintile peers,WASH,Structural high,True
Sudan,SDN,2023,Immunisation/UHC,1.7944107360534756,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Sudan,SDN,2023,HIV/TB,-0.5498604524551023,same-year SDI-quintile peers,HIV/TB,Structural high,False
Sudan,SDN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Sudan,SDN,2023,Health resources,0.6811142522936847,same-year SDI-quintile peers,Health resources,Structural high,True
