location_name,iso3,domain,adverse_z_2000,adverse_z_2023,delta_adverse_z,catchup_or_lag,profile_2000,profile_2023,transition_pathway
Bulgaria,BGR,Immunisation/UHC,0.6167328733728451,0.2303886569941028,-0.3863442163787423,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Bulgaria,BGR,WASH,-0.4864475254529367,0.9784993620958848,1.4649468875488214,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Burkina Faso,BFA,Ambient PM2.5,0.760175171656171,0.4278411212991752,-0.3323340503569958,catch-up,Structural high,Neither,Structural high -> Neither
Burkina Faso,BFA,Climate/transmission,0.1501581361981151,0.1497203822067264,-0.0004377539913887063,catch-up,Structural high,Neither,Structural high -> Neither
Burkina Faso,BFA,HIV/TB,-0.4542253915078715,-0.7129640478792798,-0.2587386563714083,catch-up,Structural high,Neither,Structural high -> Neither
Burkina Faso,BFA,Health resources,0.5583027845358679,-0.0248101907203096,-0.5831129752561774,catch-up,Structural high,Neither,Structural high -> Neither
Burkina Faso,BFA,Household energy/HAP,0.8259492190441836,0.2946038201606396,-0.531345398883544,catch-up,Structural high,Neither,Structural high -> Neither
Burkina Faso,BFA,Immunisation/UHC,0.7879593101741724,-0.6470874147695383,-1.4350467249437107,catch-up,Structural high,Neither,Structural high -> Neither
Burkina Faso,BFA,WASH,0.6950399492956549,1.0152444733396724,0.32020452404401745,lag,Structural high,Neither,Structural high -> Neither
Burundi,BDI,Ambient PM2.5,0.5197638736425619,0.3222348860532251,-0.19752898758933685,catch-up,Double-high,Structural high,Double-high -> Structural high
Burundi,BDI,Climate/transmission,-1.1057938704289585,-0.8208058096437449,0.28498806078521355,lag,Double-high,Structural high,Double-high -> Structural high
Burundi,BDI,HIV/TB,-0.164645721425363,-0.574106403307884,-0.409460681882521,catch-up,Double-high,Structural high,Double-high -> Structural high
Burundi,BDI,Health resources,0.6559050739978408,0.5461549054890994,-0.10975016850874142,catch-up,Double-high,Structural high,Double-high -> Structural high
Burundi,BDI,Household energy/HAP,1.03155854762601,1.2495884165182911,0.21802986889228104,lag,Double-high,Structural high,Double-high -> Structural high
Burundi,BDI,Immunisation/UHC,0.140548830105144,-0.5793601843895001,-0.7199090144946441,catch-up,Double-high,Structural high,Double-high -> Structural high
Burundi,BDI,Nutrition,0.8596111666235321,0.3731736344614925,-0.4864375321620396,catch-up,Double-high,Structural high,Double-high -> Structural high
Burundi,BDI,WASH,0.1392285030846744,0.1773680413415285,0.038139538256854094,lag,Double-high,Structural high,Double-high -> Structural high
Cabo Verde,CPV,Ambient PM2.5,-0.2734770808535897,-0.0795569741688092,0.1939201066847805,lag,Neither,Neither,Neither -> Neither
Cabo Verde,CPV,Climate/transmission,0.4945227477289043,0.5429336157193764,0.04841086799047206,lag,Neither,Neither,Neither -> Neither
Cabo Verde,CPV,HIV/TB,-0.4596308051154755,-0.485583748935226,-0.025952943819750496,catch-up,Neither,Neither,Neither -> Neither
Cabo Verde,CPV,Health resources,-0.0543074778001037,0.4450712819484446,0.4993787597485483,lag,Neither,Neither,Neither -> Neither
Cabo Verde,CPV,Household energy/HAP,-0.8606980746290247,-0.7370203937098471,0.12367768091917763,lag,Neither,Neither,Neither -> Neither
Cabo Verde,CPV,Immunisation/UHC,-0.5176110625622696,-0.0674985537004108,0.45011250886185883,lag,Neither,Neither,Neither -> Neither
Cabo Verde,CPV,WASH,-0.3652467299393679,-0.3145450982537547,0.0507016316856132,lag,Neither,Neither,Neither -> Neither
Cambodia,KHM,Ambient PM2.5,-0.240249189447082,-0.7297725480220637,-0.4895233585749817,catch-up,Double-high,Structural high,Double-high -> Structural high
Cambodia,KHM,Climate/transmission,0.937471581731943,1.1243134847917935,0.1868419030598505,lag,Double-high,Structural high,Double-high -> Structural high
Cambodia,KHM,HIV/TB,0.4420720164166966,0.0360908387304589,-0.40598117768623765,catch-up,Double-high,Structural high,Double-high -> Structural high
Cambodia,KHM,Health resources,0.5002509198090973,-0.9624693276631512,-1.4627202474722485,catch-up,Double-high,Structural high,Double-high -> Structural high
Cambodia,KHM,Household energy/HAP,0.725023418460341,-1.4417649105609869,-2.166788329021328,catch-up,Double-high,Structural high,Double-high -> Structural high
Cambodia,KHM,Immunisation/UHC,0.4286224427364448,-0.7291544829352224,-1.1577769256716672,catch-up,Double-high,Structural high,Double-high -> Structural high
Cambodia,KHM,Nutrition,1.3277735296394224,,,stable,Double-high,Structural high,Double-high -> Structural high
Cambodia,KHM,WASH,0.7412849113251365,-1.147110762032908,-1.8883956733580445,catch-up,Double-high,Structural high,Double-high -> Structural high
Cameroon,CMR,Ambient PM2.5,1.6544105361563055,1.6100652636469308,-0.0443452725093747,catch-up,Structural high,Structural high,Structural high -> Structural high
Cameroon,CMR,Climate/transmission,0.2245079119402963,0.3098095621752806,0.08530165023498432,lag,Structural high,Structural high,Structural high -> Structural high
Cameroon,CMR,HIV/TB,-0.1346460367743517,-0.1287599785530974,0.005886058221254292,lag,Structural high,Structural high,Structural high -> Structural high
Cameroon,CMR,Health resources,0.3056320046521336,-0.1756107410999085,-0.48124274575204207,catch-up,Structural high,Structural high,Structural high -> Structural high
Cameroon,CMR,Household energy/HAP,0.2576368317689173,-0.5056923395967174,-0.7633291713656347,catch-up,Structural high,Structural high,Structural high -> Structural high
Cameroon,CMR,Immunisation/UHC,0.2612862775592556,0.0109843146391806,-0.250301962920075,catch-up,Structural high,Structural high,Structural high -> Structural high
Cameroon,CMR,WASH,0.1583953712166341,-0.0259276397605802,-0.18432301097721432,catch-up,Structural high,Structural high,Structural high -> Structural high
Canada,CAN,Ambient PM2.5,-0.6004454429206432,-0.5779926288543551,0.022452814066288074,lag,Neither,Neither,Neither -> Neither
Canada,CAN,Climate/transmission,-0.6978449336163436,-0.7217328906313227,-0.023887957014979144,catch-up,Neither,Neither,Neither -> Neither
Canada,CAN,HIV/TB,-0.2856837577539154,-0.5864682906791191,-0.3007845329252037,catch-up,Neither,Neither,Neither -> Neither
Canada,CAN,Health resources,-0.58063203724712,-0.4415852298886139,0.1390468073585061,lag,Neither,Neither,Neither -> Neither
Canada,CAN,Household energy/HAP,-0.629364998327513,0.118127746636918,0.7474927449644311,lag,Neither,Neither,Neither -> Neither
Canada,CAN,Immunisation/UHC,-0.2683463805563772,-0.5625202765288274,-0.2941738959724502,catch-up,Neither,Neither,Neither -> Neither
Canada,CAN,WASH,-0.3034723444975822,-0.0191095471267776,0.2843627973708046,lag,Neither,Neither,Neither -> Neither
Central African Republic,CAF,Ambient PM2.5,0.1267373310916415,0.1666271648512545,0.039889833759613,lag,Double-high,Structural high,Double-high -> Structural high
Central African Republic,CAF,Climate/transmission,0.3237507620049654,0.29566596801314,-0.028084793991825396,catch-up,Double-high,Structural high,Double-high -> Structural high
Central African Republic,CAF,HIV/TB,0.8038338599147392,0.8426927074213959,0.03885884750665669,lag,Double-high,Structural high,Double-high -> Structural high
Central African Republic,CAF,Health resources,0.559498691341034,0.2742439072434731,-0.28525478409756094,catch-up,Double-high,Structural high,Double-high -> Structural high
Central African Republic,CAF,Household energy/HAP,0.9368127304417624,1.1894711866584342,0.2526584562166718,lag,Double-high,Structural high,Double-high -> Structural high
Central African Republic,CAF,Immunisation/UHC,0.8326983823395452,1.756938759074213,0.9242403767346677,lag,Double-high,Structural high,Double-high -> Structural high
Central African Republic,CAF,Nutrition,0.3908927088059454,,,stable,Double-high,Structural high,Double-high -> Structural high
Central African Republic,CAF,WASH,0.4002443757250653,1.82007082615672,1.4198264504316547,lag,Double-high,Structural high,Double-high -> Structural high
Chad,TCD,Ambient PM2.5,0.9753309917833904,0.7922873295423054,-0.18304366224108504,catch-up,Structural high,Structural high,Structural high -> Structural high
Chad,TCD,Climate/transmission,-0.0327370186533297,-0.0619420921061276,-0.029205073452797894,catch-up,Structural high,Structural high,Structural high -> Structural high
Chad,TCD,HIV/TB,-0.3703389645599814,-0.4288488225476751,-0.0585098579876937,catch-up,Structural high,Structural high,Structural high -> Structural high
Chad,TCD,Health resources,0.8149618640619747,0.6564735246748412,-0.15848833938713347,catch-up,Structural high,Structural high,Structural high -> Structural high
Chad,TCD,Household energy/HAP,0.8463022480598357,0.5349948148023183,-0.3113074332575174,catch-up,Structural high,Structural high,Structural high -> Structural high
Chad,TCD,Immunisation/UHC,0.9174414061879782,1.5249360843762916,0.6074946781883134,lag,Structural high,Structural high,Structural high -> Structural high
Chad,TCD,Nutrition,0.5853947495683965,,,stable,Structural high,Structural high,Structural high -> Structural high
Chad,TCD,WASH,1.0673506716999903,1.3328897671955209,0.26553909549553056,lag,Structural high,Structural high,Structural high -> Structural high
Chile,CHL,Ambient PM2.5,0.3506189846534602,0.437963932113504,0.08734494746004379,lag,Neither,Neither,Neither -> Neither
Chile,CHL,Climate/transmission,-0.8791741237423111,-0.8476943675176454,0.0314797562246657,lag,Neither,Neither,Neither -> Neither
Chile,CHL,HIV/TB,-0.3237374184500463,0.530837804590516,0.8545752230405623,lag,Neither,Neither,Neither -> Neither
Chile,CHL,Health resources,-0.3493013274419406,0.4683179250677162,0.8176192525096568,lag,Neither,Neither,Neither -> Neither
Chile,CHL,Household energy/HAP,-0.6597222757893687,-0.6290243046358804,0.030697971153488268,lag,Neither,Neither,Neither -> Neither
Chile,CHL,Immunisation/UHC,-0.1074359717279733,-0.4901749026113328,-0.3827389308833595,catch-up,Neither,Neither,Neither -> Neither
Chile,CHL,WASH,-0.2577666383701936,-0.3096570668132279,-0.05189042844303432,catch-up,Neither,Neither,Neither -> Neither
China,CHN,Ambient PM2.5,1.782177460535799,0.9834984725960628,-0.7986789879397361,catch-up,Double-high,Excess-only,Double-high -> Excess-only
China,CHN,Climate/transmission,-0.4818306171656005,-0.3194556095391923,0.16237500762640822,lag,Double-high,Excess-only,Double-high -> Excess-only
China,CHN,HIV/TB,-0.2179923618448649,1.2230513354593209,1.4410436973041858,lag,Double-high,Excess-only,Double-high -> Excess-only
China,CHN,Health resources,0.7263607077391084,0.819553467493377,0.09319275975426855,lag,Double-high,Excess-only,Double-high -> Excess-only
China,CHN,Household energy/HAP,1.2356784504695653,0.3222467757627022,-0.913431674706863,catch-up,Double-high,Excess-only,Double-high -> Excess-only
China,CHN,Immunisation/UHC,0.3560663845240142,1.9091233810359407,1.5530569965119265,lag,Double-high,Excess-only,Double-high -> Excess-only
China,CHN,Nutrition,-0.5203267796503779,,,stable,Double-high,Excess-only,Double-high -> Excess-only
China,CHN,WASH,1.2267376307407518,0.5993717040492773,-0.6273659266914745,catch-up,Double-high,Excess-only,Double-high -> Excess-only
Colombia,COL,Ambient PM2.5,0.3315314749139548,-0.1760303862635682,-0.507561861177523,catch-up,Neither,Neither,Neither -> Neither
Colombia,COL,Climate/transmission,0.3744399331267045,0.305554125804311,-0.06888580732239347,catch-up,Neither,Neither,Neither -> Neither
Colombia,COL,HIV/TB,-0.316196120638634,-0.2773926471112287,0.03880347352740532,lag,Neither,Neither,Neither -> Neither
Colombia,COL,Health resources,0.4966768836178944,0.1619189055042059,-0.3347579781136885,catch-up,Neither,Neither,Neither -> Neither
Colombia,COL,Household energy/HAP,-0.4847466947231217,-0.1730602099798041,0.3116864847433176,lag,Neither,Neither,Neither -> Neither
Colombia,COL,Immunisation/UHC,-0.1359707805899806,-0.5170746069748446,-0.38110382638486406,catch-up,Neither,Neither,Neither -> Neither
Colombia,COL,Nutrition,-0.6960626563445567,,,stable,Neither,Neither,Neither -> Neither
Colombia,COL,WASH,-0.0839500789765356,-0.3960145963501034,-0.3120645173735678,catch-up,Neither,Neither,Neither -> Neither
Comoros,COM,Ambient PM2.5,-1.212405474094769,-1.328256080114118,-0.11585060601934916,catch-up,Double-high,Structural high,Double-high -> Structural high
Comoros,COM,Climate/transmission,0.8794000577728229,0.959589831830414,0.08018977405759109,lag,Double-high,Structural high,Double-high -> Structural high
Comoros,COM,HIV/TB,-0.6727916721948309,-0.879782072161392,-0.2069903999665611,catch-up,Double-high,Structural high,Double-high -> Structural high
Comoros,COM,Health resources,0.0934345141871025,-0.6888462437443623,-0.7822807579314648,catch-up,Double-high,Structural high,Double-high -> Structural high
Comoros,COM,Household energy/HAP,0.486374385832662,0.2349287296863868,-0.25144565614627523,catch-up,Double-high,Structural high,Double-high -> Structural high
Comoros,COM,Immunisation/UHC,0.2767708106399528,0.5607979762535318,0.284027165613579,lag,Double-high,Structural high,Double-high -> Structural high
Comoros,COM,Nutrition,0.8154008167490412,,,stable,Double-high,Structural high,Double-high -> Structural high
Comoros,COM,WASH,-0.3172252089194904,-0.7064870226564972,-0.3892618137370068,catch-up,Double-high,Structural high,Double-high -> Structural high
Congo,COG,Ambient PM2.5,0.4292791641033553,1.1805747333587129,0.7512955692553576,lag,Double-high,Neither,Double-high -> Neither
Congo,COG,Climate/transmission,0.7576893612648047,0.71406610573758,-0.04362325552722468,catch-up,Double-high,Neither,Double-high -> Neither
Congo,COG,HIV/TB,0.3864681805020997,0.1877040474275086,-0.1987641330745911,catch-up,Double-high,Neither,Double-high -> Neither
Congo,COG,Health resources,0.4674971367320263,0.5807399954662882,0.11324285873426188,lag,Double-high,Neither,Double-high -> Neither
Congo,COG,Household energy/HAP,-0.1267561721488579,0.5830273364148683,0.7097835085637262,lag,Double-high,Neither,Double-high -> Neither
Congo,COG,Immunisation/UHC,0.8550679184222313,0.6920200943938515,-0.1630478240283798,catch-up,Double-high,Neither,Double-high -> Neither
Congo,COG,WASH,0.5749955197300565,,,stable,Double-high,Neither,Double-high -> Neither
Cook Islands,COK,Ambient PM2.5,-1.1550739964065064,-0.7356620999751959,0.4194118964313105,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Cook Islands,COK,Climate/transmission,0.9084504931548516,0.9720341642868764,0.06358367113202479,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Cook Islands,COK,Household energy/HAP,0.2136479274252719,-1.1446182837604373,-1.3582662111857091,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Cook Islands,COK,Immunisation/UHC,0.6315247735116284,0.1208041711255041,-0.5107206023861243,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Costa Rica,CRI,Ambient PM2.5,-0.4575910321936687,-0.2560721587302802,0.20151887346338848,lag,Neither,Neither,Neither -> Neither
Costa Rica,CRI,Climate/transmission,0.6089105331642369,0.6046920845691532,-0.00421844859508369,catch-up,Neither,Neither,Neither -> Neither
Costa Rica,CRI,HIV/TB,-0.4510565150637292,-0.4749358123061405,-0.023879297242411335,catch-up,Neither,Neither,Neither -> Neither
Costa Rica,CRI,Health resources,0.0371491385419386,-1.7724467817666316,-1.8095959203085703,catch-up,Neither,Neither,Neither -> Neither
Costa Rica,CRI,Household energy/HAP,-0.7852599347524853,-0.6304824624570895,0.15477747229539585,lag,Neither,Neither,Neither -> Neither
Costa Rica,CRI,Immunisation/UHC,-1.1413457690696938,-0.9974982616028694,0.1438475074668244,lag,Neither,Neither,Neither -> Neither
Costa Rica,CRI,WASH,-0.9669470722639748,-1.0183089424061469,-0.051361870142172084,catch-up,Neither,Neither,Neither -> Neither
Croatia,HRV,Ambient PM2.5,0.5798746865245175,-0.011593093006424,-0.5914677795309414,catch-up,Neither,Excess-only,Neither -> Excess-only
Croatia,HRV,Climate/transmission,-0.5141397855510247,-0.2973972509205108,0.2167425346305139,lag,Neither,Excess-only,Neither -> Excess-only
Croatia,HRV,HIV/TB,-0.4390789229128347,-0.5883278449639633,-0.1492489220511286,catch-up,Neither,Excess-only,Neither -> Excess-only
Croatia,HRV,Health resources,0.4940636956863444,0.5350877521903378,0.04102405650399338,lag,Neither,Excess-only,Neither -> Excess-only
Croatia,HRV,Household energy/HAP,0.3389163780190522,-0.7109859707917936,-1.0499023488108459,catch-up,Neither,Excess-only,Neither -> Excess-only
Croatia,HRV,Immunisation/UHC,0.6335750911874728,0.0656206043483932,-0.5679544868390796,catch-up,Neither,Excess-only,Neither -> Excess-only
Croatia,HRV,WASH,-0.8967319798538763,-0.5150202727638719,0.38171170709000446,lag,Neither,Excess-only,Neither -> Excess-only
Cuba,CUB,Ambient PM2.5,-1.2660358274271433,-1.258662716995925,0.007373110431218244,lag,Neither,Neither,Neither -> Neither
Cuba,CUB,Climate/transmission,0.7955822295591068,0.9674627324389974,0.17188050287989054,lag,Neither,Neither,Neither -> Neither
Cuba,CUB,HIV/TB,-0.4557515907011374,-0.4825128104232057,-0.026761219722068297,catch-up,Neither,Neither,Neither -> Neither
Cuba,CUB,Health resources,-2.013906755220383,,,stable,Neither,Neither,Neither -> Neither
Cuba,CUB,Household energy/HAP,0.8426681354744515,1.0804506341680291,0.2377824986935776,lag,Neither,Neither,Neither -> Neither
Cuba,CUB,Immunisation/UHC,-1.3858083832771844,-0.4701545120681548,0.9156538712090296,lag,Neither,Neither,Neither -> Neither
Cuba,CUB,Nutrition,-1.1064456670277254,,,stable,Neither,Neither,Neither -> Neither
Cuba,CUB,WASH,-0.3459532013533152,-0.0016158225680319,0.3443373787852833,lag,Neither,Neither,Neither -> Neither
Cyprus,CYP,Ambient PM2.5,0.4693450517757029,0.0062362030146537,-0.4631088487610492,catch-up,Neither,Neither,Neither -> Neither
